Ano,Homicídio Doloso por 100 mil habitantes,Furto por 100 mil habitantes,Roubo por 100 mil habitantes,Furto e Roubo de Veículo por 100 mil habitantes,Furto por 100 mil veículos,Roubo por 100 mil veículos,Furto e Roubo de Veículo por 100 mil veículos,Cidade,Regiao
None,None,None,None,None,None,None,None,Jarinu,Campinas
None,None,None,None,None,None,None,None,Joanópolis,Campinas
"1999,""14,12"",""1.061,91"",""415,48"",""607,84"",-,-,-,Jundiaí,Campinas"
"2000,""17,37"",""1.046,01"",""465,48"",""619,61"",-,-,-,Jundiaí,Campinas"
"2001,""22,26"",""1.147,89"",""385,07"",""664,65"",""1.148,48"",""383,76"",""1.532,24"",Jundiaí,Campinas"
"2002,""19,83"",""1.236,48"",""468,75"",""555,29"",""936,96"",""310,52"",""1.247,49"",Jundiaí,Campinas"
"2003,""15,70"",""1.452,53"",""586,58"",""601,69"",""972,55"",""351,34"",""1.323,90"",Jundiaí,Campinas"
"2004,""14,03"",""1.499,06"",""594,77"",""694,14"",""1.055,43"",""433,08"",""1.488,51"",Jundiaí,Campinas"
"2005,""9,52"",""1.503,02"",""515,43"",""642,34"",""921,93"",""396,72"",""1.318,65"",Jundiaí,Campinas"
"2006,""10,25"",""1.557,33"",""456,18"",""532,21"",""756,93"",""281,00"",""1.037,94"",Jundiaí,Campinas"
"2007,""8,72"",""1.502,42"",""452,72"",""622,28"",""898,77"",""245,64"",""1.144,41"",Jundiaí,Campinas"
"2008,""8,05"",""1.312,07"",""486,96"",""676,30"",""926,51"",""241,70"",""1.168,21"",Jundiaí,Campinas"
"2009,""7,68"",""1.250,22"",""592,08"",""785,60"",""907,28"",""385,10"",""1.292,38"",Jundiaí,Campinas"
"2010,""5,14"",""1.197,97"",""478,48"",""531,77"",""621,89"",""203,10"",""825,00"",Jundiaí,Campinas"
"2011,""4,81"",""1.311,92"",""475,28"",""601,53"",""647,93"",""229,37"",""877,31"",Jundiaí,Campinas"
"2012,""6,88"",""1.436,93"",""453,06"",""464,43"",""406,15"",""239,28"",""645,43"",Jundiaí,Campinas"
"2013,""7,32"",""1.408,61"",""518,36"",""614,60"",""487,04"",""336,37"",""823,42"",Jundiaí,Campinas"
"2014,""9,05"",""1.346,09"",""587,57"",""589,90"",""486,23"",""305,98"",""792,21"",Jundiaí,Campinas"
"2015,""6,14"",""1.234,66"",""635,74"",""456,73"",""346,13"",""243,75"",""589,88"",Jundiaí,Campinas"
"2016,""5,58"",""1.272,25"",""603,02"",""357,70"",""268,70"",""188,32"",""457,01"",Jundiaí,Campinas"
"2017,""4,28"",""1.207,99"",""436,39"",""250,91"",""201,31"",""115,26"",""316,58"",Jundiaí,Campinas"
"2018,""2,72"",""1.162,15"",""301,80"",""247,33"",""201,30"",""107,61"",""308,90"",Jundiaí,Campinas"
None,None,None,None,None,None,None,None,Lindóia,Campinas
None,None,None,None,None,None,None,None,Louveira,Campinas
"1999,""11,54"",""1.427,23"",""281,98"",""249,83"",-,-,-,Mogi Guaçu,Campinas"
"2000,""8,07"",""1.379,44"",""346,27"",""237,31"",-,-,-,Mogi Guaçu,Campinas"
"2001,""10,35"",""1.574,67"",""329,75"",""211,07"",""454,11"",""225,77"",""679,89"",Mogi Guaçu,Campinas"
"2002,""10,24"",""1.641,00"",""322,84"",""296,86"",""681,28"",""219,92"",""901,20"",Mogi Guaçu,Campinas"
"2003,""15,58"",""1.840,60"",""409,71"",""221,21"",""451,88"",""177,21"",""629,08"",Mogi Guaçu,Campinas"
"2004,""11,56"",""2.081,41"",""487,20"",""267,50"",""482,76"",""233,13"",""715,89"",Mogi Guaçu,Campinas"
"2005,""11,45"",""1.533,01"",""329,05"",""213,00"",""371,94"",""162,96"",""534,90"",Mogi Guaçu,Campinas"
"2006,""6,05"",""1.331,75"",""267,71"",""204,94"",""343,89"",""138,98"",""482,88"",Mogi Guaçu,Campinas"
"2007,""5,24"",""1.419,51"",""277,16"",""252,44"",""470,74"",""82,01"",""552,75"",Mogi Guaçu,Campinas"
"2008,""3,71"",""1.332,19"",""312,45"",""241,95"",""429,36"",""66,99"",""496,35"",Mogi Guaçu,Campinas"
"2009,""4,41"",""1.326,99"",""314,09"",""373,68"",""611,56"",""107,59"",""719,15"",Mogi Guaçu,Campinas"
"2010,""6,56"",""1.222,92"",""298,98"",""280,75"",""441,77"",""61,43"",""503,20"",Mogi Guaçu,Campinas"
"2011,""2,89"",""1.101,97"",""273,32"",""237,89"",""353,57"",""43,44"",""397,01"",Mogi Guaçu,Campinas"
"2012,""5,74"",""1.076,17"",""352,75"",""187,85"",""249,40"",""44,94"",""294,34"",Mogi Guaçu,Campinas"
"2013,""9,95"",""724,42"",""201,90"",""203,32"",""215,80"",""86,74"",""302,55"",Mogi Guaçu,Campinas"
"2014,""4,23"",""1.053,14"",""294,65"",""265,05"",""339,29"",""53,24"",""392,53"",Mogi Guaçu,Campinas"
"2015,""4,89"",""1.133,01"",""376,74"",""364,16"",""419,73"",""82,98"",""502,72"",Mogi Guaçu,Campinas"
"2016,""4,16"",""1.206,06"",""465,63"",""391,38"",""443,19"",""85,26"",""528,45"",Mogi Guaçu,Campinas"
"2017,""7,58"",""1.173,97"",""430,59"",""433,35"",""468,23"",""103,65"",""571,88"",Mogi Guaçu,Campinas"
"2018,""8,18"",""1.050,19"",""400,04"",""485,91"",""473,28"",""155,12"",""628,39"",Mogi Guaçu,Campinas"
None,None,None,None,None,None,None,None,Mogi Mirim,Campinas
